step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
4992, 3.92, 0.00044643, 1.44, 3.229, 0.479, 63.5, 69.3, 58.6
5120, 3.8, 0.00042857, 1.43, 3.242, 0.483, 63.8, 69.3, 59.2
5248, 3.91, 0.00041071, 1.37, 3.229, 0.482, 63.7, 69.3, 59.0
5376, 3.82, 0.00039286, 1.44, 3.221, 0.487, 64.1, 69.6, 59.4
5504, 3.84, 0.000375, 1.39, 3.212, 0.487, 64.0, 69.7, 59.2
5632, 3.82, 0.00035714, 1.39, 3.226, 0.482, 63.8, 69.3, 59.0
5760, 3.84, 0.00033929, 1.42, 3.21, 0.481, 63.7, 69.2, 59.0
5888, 3.81, 0.00032143, 1.36, 3.289, 0.474, 63.1, 68.9, 58.2
6016, 3.96, 0.00030357, 1.38, 3.234, 0.485, 64.0, 69.5, 59.2
6144, 3.83, 0.00028571, 1.38, 3.226, 0.484, 63.8, 69.5, 59.0
6272, 3.93, 0.00026786, 1.37, 3.237, 0.48, 63.5, 69.3, 58.6
6400, 3.87, 0.00025, 1.37, 3.253, 0.483, 63.8, 69.4, 58.9
6528, 3.81, 0.00023214, 1.36, 3.268, 0.481, 63.6, 69.3, 58.8
6656, 3.96, 0.00021429, 1.35, 3.282, 0.478, 63.4, 69.1, 58.6
6784, 3.95, 0.00019643, 1.34, 3.28, 0.482, 63.7, 69.3, 59.0
6912, 3.88, 0.00017857, 1.36, 3.293, 0.483, 63.7, 69.4, 58.9
7040, 3.91, 0.00016071, 1.35, 3.286, 0.476, 63.2, 69.0, 58.3
7168, 3.95, 0.00014286, 1.33, 3.285, 0.479, 63.5, 69.2, 58.7
7296, 3.85, 0.000125, 1.34, 3.292, 0.481, 63.6, 69.4, 58.8
7424, 3.88, 0.00010714, 1.34, 3.291, 0.482, 63.7, 69.4, 58.9
7552, 3.88, 8.929e-05, 1.34, 3.295, 0.479, 63.5, 69.1, 58.6
7680, 3.93, 7.143e-05, 1.31, 3.285, 0.48, 63.6, 69.3, 58.7
7808, 3.84, 5.357e-05, 1.35, 3.29, 0.478, 63.3, 69.2, 58.4
7936, 3.95, 3.571e-05, 1.33, 3.299, 0.481, 63.6, 69.3, 58.8
8064, 3.84, 1.786e-05, 1.31, 3.283, 0.482, 63.7, 69.4, 58.9
8192, 3.9, 0.0, 1.34, 3.294, 0.482, 63.6, 69.5, 58.7
