step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
6528, 3.99, 2.321e-05, 1.98, 3.435, 0.389, 61.1, 60.2, 62.0
6656, 3.86, 2.143e-05, 1.98, 3.442, 0.392, 61.3, 60.4, 62.2
6784, 3.95, 1.964e-05, 1.95, 3.446, 0.388, 61.0, 60.2, 61.9
6912, 3.83, 1.786e-05, 1.98, 3.452, 0.391, 61.2, 60.5, 62.0
7040, 3.94, 1.607e-05, 1.96, 3.426, 0.388, 61.0, 60.4, 61.6
7168, 3.83, 1.429e-05, 1.97, 3.398, 0.388, 61.0, 60.2, 61.8
7296, 3.89, 1.25e-05, 1.93, 3.443, 0.391, 61.1, 60.5, 61.7
7424, 3.79, 1.071e-05, 1.98, 3.458, 0.392, 61.2, 60.7, 61.6
7552, 3.91, 8.93e-06, 1.93, 3.422, 0.391, 61.2, 60.4, 61.9
7680, 3.9, 7.14e-06, 1.96, 3.428, 0.388, 61.0, 60.3, 61.6
7808, 3.85, 5.36e-06, 1.97, 3.439, 0.391, 61.2, 60.5, 61.8
7936, 3.99, 3.57e-06, 1.95, 3.448, 0.392, 61.2, 60.6, 61.9
8064, 3.89, 1.79e-06, 1.96, 3.426, 0.395, 61.5, 60.7, 62.3
8192, 3.78, 0.0, 1.96, 3.427, 0.386, 60.8, 60.2, 61.4
