step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
5248, 4.01, 0.00020536, 1.81, 3.093, 0.398, 60.4, 63.1, 57.9
5376, 4.27, 0.00019643, 1.75, 3.156, 0.393, 59.9, 63.0, 57.1
5504, 3.84, 0.0001875, 1.86, 3.15, 0.398, 60.4, 63.2, 57.8
5632, 4.05, 0.00017857, 1.8, 3.082, 0.395, 60.1, 63.1, 57.3
5760, 4.04, 0.00016964, 1.78, 3.119, 0.397, 60.2, 63.3, 57.3
5888, 4.07, 0.00016071, 1.77, 3.11, 0.392, 59.8, 63.0, 56.9
6016, 4.09, 0.00015179, 1.84, 3.114, 0.398, 60.1, 63.6, 56.9
6144, 4.06, 0.00014286, 1.72, 3.103, 0.395, 59.9, 63.3, 56.9
6272, 4.21, 0.00013393, 1.73, 3.103, 0.397, 60.2, 63.3, 57.4
6400, 4.14, 0.000125, 1.69, 3.111, 0.398, 60.2, 63.4, 57.4
6528, 4.03, 0.00011607, 1.78, 3.086, 0.401, 60.4, 63.5, 57.6
6656, 3.86, 0.00010714, 1.87, 3.096, 0.4, 60.3, 63.5, 57.5
6784, 4.07, 9.821e-05, 1.8, 3.116, 0.395, 60.0, 63.3, 56.9
6912, 4.19, 8.929e-05, 1.77, 3.097, 0.401, 60.4, 63.6, 57.5
7040, 3.96, 8.036e-05, 1.76, 3.093, 0.398, 60.1, 63.6, 56.9
7168, 4.04, 7.143e-05, 1.77, 3.082, 0.399, 60.1, 63.7, 57.0
7296, 4.01, 6.25e-05, 1.74, 3.105, 0.401, 60.3, 63.8, 57.3
7424, 4.11, 5.357e-05, 1.78, 3.108, 0.402, 60.5, 63.8, 57.5
7552, 4.09, 4.464e-05, 1.79, 3.088, 0.4, 60.3, 63.6, 57.3
7680, 4.21, 3.571e-05, 1.65, 3.091, 0.402, 60.5, 63.8, 57.5
7808, 4.16, 2.679e-05, 1.73, 3.082, 0.399, 60.2, 63.5, 57.2
7936, 4.01, 1.786e-05, 1.69, 3.087, 0.4, 60.3, 63.6, 57.4
8064, 3.97, 8.93e-06, 1.77, 3.094, 0.399, 60.1, 63.7, 56.9
8192, 3.81, 0.0, 1.78, 3.101, 0.398, 60.1, 63.5, 57.0
