step, s/batch, lr, train_loss, dev.quy-dev_loss
11776, 2.54, 0.00018, 1.45, 2.588
11904, 2.49, 0.000175, 1.44, 2.583
12032, 2.5, 0.00017, 1.43, 2.58
12160, 2.57, 0.000165, 1.44, 2.586
12288, 2.52, 0.00016, 1.43, 2.586
12416, 2.52, 0.000155, 1.44, 2.588
12544, 2.58, 0.00015, 1.43, 2.588
12672, 2.58, 0.000145, 1.42, 2.589
12800, 2.61, 0.00014, 1.41, 2.578
12928, 2.66, 0.000135, 1.42, 2.581
13056, 2.58, 0.00013, 1.42, 2.585
13184, 2.49, 0.000125, 1.43, 2.583
13312, 2.53, 0.00012, 1.42, 2.59
13440, 2.66, 0.000115, 1.41, 2.585
13568, 2.61, 0.00011, 1.42, 2.595
13696, 2.62, 0.000105, 1.42, 2.586
13824, 2.63, 0.0001, 1.43, 2.582
13952, 2.57, 9.5e-05, 1.4, 2.587
14080, 2.66, 9e-05, 1.42, 2.585
14208, 2.61, 8.5e-05, 1.42, 2.586
14336, 2.65, 8e-05, 1.4, 2.589
14464, 2.59, 7.5e-05, 1.42, 2.585
14592, 2.57, 7e-05, 1.4, 2.593
14720, 2.66, 6.5e-05, 1.4, 2.59
14848, 2.64, 6e-05, 1.42, 2.583
14976, 2.61, 5.5e-05, 1.41, 2.578
15104, 2.57, 5e-05, 1.4, 2.586
15232, 2.6, 4.5e-05, 1.41, 2.588
15360, 2.6, 4e-05, 1.41, 2.587
15488, 2.51, 3.5e-05, 1.4, 2.586
15616, 2.49, 3e-05, 1.39, 2.584
15744, 2.57, 2.5e-05, 1.39, 2.586
15872, 2.48, 2e-05, 1.39, 2.587
16000, 2.52, 1.5e-05, 1.41, 2.589
16128, 2.5, 1e-05, 1.4, 2.585
16256, 2.48, 5e-06, 1.4, 2.584
16384, 2.5, 0.0, 1.41, 2.583
