step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
2496, 3.72, 2.232e-05, 2.36, 3.859, 0.365, 60.3, 57.6, 63.2
2560, 3.71, 2.143e-05, 2.35, 3.86, 0.364, 60.3, 57.5, 63.3
2624, 3.73, 2.054e-05, 2.34, 3.886, 0.364, 60.2, 57.5, 63.2
2688, 3.73, 1.964e-05, 2.33, 3.879, 0.365, 60.3, 57.6, 63.2
2752, 3.72, 1.875e-05, 2.32, 3.872, 0.366, 60.3, 57.7, 63.0
2816, 3.73, 1.786e-05, 2.31, 3.857, 0.359, 59.9, 57.1, 62.9
2880, 3.72, 1.696e-05, 2.31, 3.88, 0.362, 60.1, 57.4, 63.0
2944, 3.73, 1.607e-05, 2.3, 3.871, 0.361, 60.0, 57.4, 62.9
3008, 3.7, 1.518e-05, 2.29, 3.861, 0.363, 60.0, 57.5, 62.8
3072, 3.72, 1.429e-05, 2.28, 3.885, 0.359, 59.9, 57.2, 62.8
3136, 3.73, 1.339e-05, 2.28, 3.88, 0.363, 60.1, 57.5, 62.9
3200, 3.72, 1.25e-05, 2.27, 3.864, 0.36, 59.9, 57.4, 62.6
3264, 3.71, 1.161e-05, 2.27, 3.869, 0.37, 60.6, 58.0, 63.4
3328, 3.73, 1.071e-05, 2.26, 3.884, 0.366, 60.3, 57.6, 63.3
3392, 3.72, 9.82e-06, 2.26, 3.86, 0.36, 59.9, 57.4, 62.6
3456, 3.72, 8.93e-06, 2.25, 3.883, 0.367, 60.3, 57.7, 63.2
3520, 3.72, 8.04e-06, 2.25, 3.863, 0.361, 59.9, 57.4, 62.6
3584, 3.72, 7.14e-06, 2.25, 3.871, 0.361, 59.9, 57.4, 62.7
3648, 3.74, 6.25e-06, 2.24, 3.895, 0.359, 59.8, 57.3, 62.7
3712, 3.72, 5.36e-06, 2.24, 3.896, 0.362, 60.0, 57.5, 62.7
3776, 3.72, 4.46e-06, 2.24, 3.895, 0.36, 59.9, 57.4, 62.5
3840, 3.73, 3.57e-06, 2.24, 3.871, 0.363, 60.1, 57.5, 63.1
3904, 3.72, 2.68e-06, 2.24, 3.886, 0.358, 59.7, 57.3, 62.4
3968, 3.72, 1.79e-06, 2.23, 3.904, 0.357, 59.6, 57.2, 62.3
4032, 3.72, 8.9e-07, 2.23, 3.882, 0.365, 60.2, 57.7, 62.9
4096, 3.73, 0.0, 2.23, 3.905, 0.363, 60.1, 57.6, 62.8
