step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
5632, 3.86, 0.00089286, 1.64, 3.084, 0.474, 59.3, 79.6, 47.2
5760, 3.9, 0.00084821, 1.7, 3.013, 0.478, 59.2, 80.4, 46.9
5888, 3.82, 0.00080357, 1.7, 3.042, 0.484, 59.7, 80.8, 47.4
6016, 4.01, 0.00075893, 1.63, 3.008, 0.485, 59.7, 81.2, 47.2
6144, 3.62, 0.00071429, 1.77, 3.015, 0.487, 60.0, 81.0, 47.7
6272, 3.79, 0.00066964, 1.71, 3.029, 0.489, 60.1, 81.4, 47.6
6400, 3.72, 0.000625, 1.73, 3.018, 0.492, 60.4, 81.5, 47.9
6528, 3.99, 0.00058036, 1.64, 3.004, 0.489, 59.9, 81.6, 47.3
6656, 3.94, 0.00053571, 1.69, 3.038, 0.487, 59.6, 81.7, 46.9
6784, 3.82, 0.00049107, 1.68, 3.031, 0.489, 59.6, 82.1, 46.8
6912, 4.01, 0.00044643, 1.59, 3.001, 0.491, 60.0, 81.9, 47.4
7040, 3.8, 0.00040179, 1.71, 2.959, 0.495, 60.2, 82.3, 47.5
7168, 3.92, 0.00035714, 1.61, 3.023, 0.492, 60.0, 82.0, 47.3
7296, 3.8, 0.0003125, 1.7, 2.983, 0.487, 59.6, 81.6, 47.0
7424, 4.04, 0.00026786, 1.68, 3.0, 0.497, 60.3, 82.5, 47.5
7552, 3.93, 0.00022321, 1.63, 2.978, 0.499, 60.4, 82.8, 47.6
7680, 3.74, 0.00017857, 1.66, 2.986, 0.492, 60.0, 82.1, 47.2
7808, 3.82, 0.00013393, 1.68, 2.962, 0.5, 60.7, 82.8, 47.9
7936, 3.94, 8.929e-05, 1.65, 2.982, 0.497, 60.4, 82.6, 47.6
8064, 3.6, 4.464e-05, 1.53, 2.967, 0.495, 60.1, 82.5, 47.3
8192, 3.85, 0.0, 1.61, 2.973, 0.496, 60.2, 82.6, 47.4
