step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
2944, 3.89, 7.321e-05, 1.81, 3.238, 0.316, 56.9, 49.9, 66.3
3072, 3.83, 7.143e-05, 1.83, 3.229, 0.322, 57.2, 50.3, 66.4
3200, 3.84, 6.964e-05, 1.8, 3.226, 0.324, 57.3, 50.3, 66.6
3328, 3.89, 6.786e-05, 1.79, 3.228, 0.317, 56.9, 50.0, 65.9
3456, 3.78, 6.607e-05, 1.78, 3.227, 0.32, 57.1, 50.2, 66.2
3584, 3.86, 6.429e-05, 1.78, 3.208, 0.322, 57.2, 50.3, 66.2
3712, 3.86, 6.25e-05, 1.75, 3.222, 0.321, 57.1, 50.3, 65.9
3840, 3.83, 6.071e-05, 1.76, 3.228, 0.322, 57.1, 50.4, 66.0
3968, 3.9, 5.893e-05, 1.69, 3.206, 0.326, 57.4, 50.6, 66.3
4096, 3.87, 5.714e-05, 1.74, 3.256, 0.32, 57.0, 50.2, 66.0
4224, 3.81, 5.536e-05, 1.74, 3.241, 0.318, 56.9, 50.1, 65.7
4352, 3.84, 5.357e-05, 1.68, 3.222, 0.324, 57.3, 50.5, 66.3
4480, 3.84, 5.179e-05, 1.71, 3.224, 0.324, 57.2, 50.6, 66.0
4608, 3.84, 5e-05, 1.7, 3.24, 0.324, 57.3, 50.5, 66.2
4736, 3.9, 4.821e-05, 1.67, 3.253, 0.321, 57.1, 50.4, 65.7
4864, 3.86, 4.643e-05, 1.67, 3.257, 0.328, 57.6, 50.7, 66.6
4992, 3.88, 4.464e-05, 1.68, 3.259, 0.329, 57.6, 50.7, 66.7
5120, 3.79, 4.286e-05, 1.67, 3.277, 0.325, 57.3, 50.6, 66.1
5248, 3.93, 4.107e-05, 1.61, 3.267, 0.323, 57.2, 50.5, 66.1
5376, 3.81, 3.929e-05, 1.69, 3.271, 0.323, 57.2, 50.5, 65.9
5504, 3.84, 3.75e-05, 1.63, 3.267, 0.318, 56.9, 50.2, 65.6
5632, 3.82, 3.571e-05, 1.63, 3.283, 0.321, 57.1, 50.5, 65.6
5760, 3.83, 3.393e-05, 1.67, 3.268, 0.322, 57.1, 50.5, 65.8
5888, 3.8, 3.214e-05, 1.6, 3.288, 0.325, 57.3, 50.6, 66.0
6016, 3.96, 3.036e-05, 1.62, 3.264, 0.322, 57.1, 50.4, 66.0
6144, 3.83, 2.857e-05, 1.64, 3.3, 0.322, 57.1, 50.4, 66.0
6272, 3.89, 2.679e-05, 1.62, 3.301, 0.322, 57.1, 50.5, 65.7
6400, 3.82, 2.5e-05, 1.62, 3.277, 0.325, 57.3, 50.6, 66.1
6528, 3.84, 2.321e-05, 1.61, 3.291, 0.327, 57.4, 50.7, 66.2
6656, 3.87, 2.143e-05, 1.61, 3.294, 0.319, 56.9, 50.4, 65.4
6784, 3.86, 1.964e-05, 1.6, 3.302, 0.324, 57.3, 50.6, 66.1
6912, 3.82, 1.786e-05, 1.62, 3.278, 0.324, 57.3, 50.5, 66.1
7040, 3.8, 1.607e-05, 1.61, 3.28, 0.326, 57.4, 50.6, 66.1
7168, 3.9, 1.429e-05, 1.58, 3.295, 0.318, 56.9, 50.4, 65.3
7296, 3.8, 1.25e-05, 1.6, 3.294, 0.327, 57.4, 50.8, 66.0
7424, 3.85, 1.071e-05, 1.6, 3.287, 0.321, 57.1, 50.4, 65.8
7552, 3.85, 8.93e-06, 1.6, 3.295, 0.325, 57.2, 50.7, 65.8
7680, 3.9, 7.14e-06, 1.58, 3.297, 0.323, 57.2, 50.5, 65.9
7808, 3.8, 5.36e-06, 1.61, 3.294, 0.329, 57.5, 50.9, 66.2
7936, 3.91, 3.57e-06, 1.6, 3.286, 0.325, 57.3, 50.6, 66.1
8064, 3.81, 1.79e-06, 1.57, 3.281, 0.325, 57.3, 50.6, 66.1
8192, 3.84, 0.0, 1.61, 3.295, 0.32, 57.0, 50.4, 65.4
