step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
3712, 3.95, 0.000625, 1.71, 3.109, 0.604, 69.3, 89.3, 56.6
3840, 4.24, 0.00060714, 1.62, 3.099, 0.606, 69.5, 89.2, 56.9
3968, 3.83, 0.00058929, 1.69, 3.077, 0.611, 69.6, 90.2, 56.7
4096, 4.05, 0.00057143, 1.59, 3.058, 0.61, 69.6, 90.0, 56.8
4224, 3.92, 0.00055357, 1.59, 3.014, 0.612, 69.5, 90.6, 56.3
4352, 3.94, 0.00053571, 1.67, 3.006, 0.614, 70.0, 90.1, 57.2
4480, 3.94, 0.00051786, 1.59, 2.986, 0.615, 70.1, 89.9, 57.5
4608, 3.99, 0.0005, 1.61, 2.955, 0.621, 70.6, 90.4, 57.9
4736, 3.86, 0.00048214, 1.58, 2.987, 0.62, 70.6, 90.2, 58.0
4864, 3.84, 0.00046429, 1.62, 2.987, 0.622, 70.9, 90.0, 58.5
4992, 4.0, 0.00044643, 1.57, 2.961, 0.618, 70.4, 90.1, 57.7
5120, 3.9, 0.00042857, 1.61, 2.973, 0.619, 70.5, 90.3, 57.8
5248, 3.99, 0.00041071, 1.53, 3.013, 0.619, 70.4, 90.2, 57.7
5376, 3.99, 0.00039286, 1.54, 3.029, 0.614, 70.0, 90.0, 57.3
5504, 4.17, 0.000375, 1.55, 3.017, 0.619, 70.6, 89.9, 58.1
5632, 3.99, 0.00035714, 1.52, 2.985, 0.623, 71.0, 89.9, 58.6
5760, 3.89, 0.00033929, 1.59, 2.947, 0.624, 71.0, 90.0, 58.6
5888, 4.12, 0.00032143, 1.59, 2.973, 0.617, 70.2, 90.4, 57.4
6016, 3.88, 0.00030357, 1.47, 2.989, 0.623, 70.8, 90.2, 58.3
6144, 4.02, 0.00028571, 1.55, 2.983, 0.621, 70.7, 90.1, 58.2
6272, 3.92, 0.00026786, 1.52, 2.977, 0.624, 71.1, 90.0, 58.7
6400, 3.84, 0.00025, 1.6, 2.962, 0.625, 71.1, 90.2, 58.7
6528, 4.15, 0.00023214, 1.52, 2.977, 0.617, 70.4, 89.8, 57.9
6656, 3.88, 0.00021429, 1.51, 2.954, 0.624, 71.0, 90.1, 58.6
6784, 3.98, 0.00019643, 1.54, 2.952, 0.624, 71.0, 90.2, 58.5
6912, 3.98, 0.00017857, 1.53, 2.996, 0.622, 70.7, 90.3, 58.1
7040, 4.21, 0.00016071, 1.5, 2.952, 0.627, 71.2, 90.4, 58.7
7168, 3.83, 0.00014286, 1.43, 2.966, 0.627, 71.2, 90.4, 58.7
7296, 3.78, 0.000125, 1.58, 2.971, 0.626, 71.3, 89.9, 59.1
7424, 3.86, 0.00010714, 1.48, 2.964, 0.63, 71.4, 90.6, 59.0
7552, 3.99, 8.929e-05, 1.49, 2.964, 0.626, 71.2, 90.3, 58.8
7680, 4.1, 7.143e-05, 1.47, 2.953, 0.629, 71.5, 90.3, 59.2
7808, 4.19, 5.357e-05, 1.45, 2.936, 0.631, 71.7, 90.4, 59.3
7936, 4.03, 3.571e-05, 1.5, 2.952, 0.63, 71.5, 90.4, 59.1
8064, 4.11, 1.786e-05, 1.47, 2.952, 0.627, 71.3, 90.1, 59.0
8192, 4.05, 0.0, 1.45, 2.952, 0.631, 71.6, 90.4, 59.2
