step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
5120, 3.76, 0.00032143, 1.52, 3.013, 0.498, 65.1, 69.9, 60.9
5248, 3.73, 0.00030804, 1.54, 3.011, 0.498, 65.0, 70.1, 60.7
5376, 3.77, 0.00029464, 1.5, 3.005, 0.497, 65.0, 69.9, 60.7
5504, 3.78, 0.00028125, 1.51, 2.984, 0.498, 65.0, 70.1, 60.7
5632, 3.94, 0.00026786, 1.51, 2.997, 0.493, 64.6, 69.8, 60.2
5760, 3.71, 0.00025446, 1.51, 2.989, 0.502, 65.3, 70.5, 60.8
5888, 3.83, 0.00024107, 1.51, 2.984, 0.499, 65.1, 70.2, 60.6
6016, 3.95, 0.00022768, 1.46, 3.002, 0.494, 64.7, 69.9, 60.2
6144, 3.81, 0.00021429, 1.51, 2.982, 0.498, 65.0, 70.1, 60.6
6272, 3.91, 0.00020089, 1.48, 3.022, 0.495, 64.8, 69.7, 60.5
6400, 3.78, 0.0001875, 1.49, 2.977, 0.5, 65.2, 70.0, 61.0
6528, 3.92, 0.00017411, 1.48, 3.007, 0.499, 65.0, 70.1, 60.6
6656, 3.88, 0.00016071, 1.43, 3.004, 0.501, 65.2, 70.4, 60.7
6784, 3.72, 0.00014732, 1.54, 3.0, 0.498, 65.1, 70.1, 60.7
6912, 3.98, 0.00013393, 1.45, 3.002, 0.499, 65.1, 70.1, 60.8
7040, 3.82, 0.00012054, 1.45, 3.001, 0.498, 65.0, 70.1, 60.7
7168, 3.87, 0.00010714, 1.47, 2.996, 0.496, 64.8, 70.1, 60.3
7296, 3.86, 9.375e-05, 1.46, 2.989, 0.497, 65.0, 70.0, 60.6
7424, 3.9, 8.036e-05, 1.44, 3.003, 0.499, 65.0, 70.2, 60.6
7552, 3.8, 6.696e-05, 1.48, 2.999, 0.495, 64.8, 69.8, 60.5
7680, 3.88, 5.357e-05, 1.46, 2.998, 0.494, 64.7, 69.7, 60.4
7808, 3.83, 4.018e-05, 1.46, 2.99, 0.496, 64.8, 69.9, 60.4
7936, 3.84, 2.679e-05, 1.47, 3.0, 0.499, 65.1, 70.0, 60.8
8064, 3.88, 1.339e-05, 1.43, 3.006, 0.498, 65.0, 70.0, 60.7
8192, 3.84, 0.0, 1.46, 2.994, 0.501, 65.2, 70.2, 60.9
