step, s/batch, lr, train_loss, dev.quy-dev_loss
14464, 2.53, 0.00011875, 1.58, 2.667
14592, 2.58, 0.00011083, 1.55, 2.675
14720, 2.65, 0.00010292, 1.56, 2.673
14848, 2.61, 9.5e-05, 1.57, 2.671
14976, 2.57, 8.708e-05, 1.57, 2.668
15104, 2.56, 7.917e-05, 1.56, 2.674
15232, 2.59, 7.125e-05, 1.57, 2.671
15360, 2.52, 6.333e-05, 1.56, 2.664
15488, 2.5, 5.542e-05, 1.56, 2.662
15616, 2.58, 4.75e-05, 1.55, 2.667
15744, 2.61, 3.958e-05, 1.55, 2.665
15872, 2.54, 3.167e-05, 1.55, 2.671
16000, 2.59, 2.375e-05, 1.57, 2.669
16128, 2.62, 1.583e-05, 1.56, 2.669
16256, 2.56, 7.92e-06, 1.56, 2.666
16384, 2.61, 0.0, 1.56, 2.667
